gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
61411,201403020ORL,NBA,1,2014,02-03-14,60,0,PHI,Sixers,81,1212.1063,1208.0409,14.759946,ORL,Magic,92,1334.5634,1338.6288,A,L,0.21745396,NULL
61646,201404020PHI,NBA,0,2014,02-04-14,75,0,PHI,Sixers,93,1199.5062,1191.3005,13.751472,CHA,Hornets,123,1518.8057,1527.0114,H,L,0.22056291,NULL
61235,201402030BRK,NBA,1,2014,03-02-14,49,0,PHI,Sixers,102,1309.8289,1307.7706,21.955805,BRK,Nets,108,1493.656,1495.7142,A,L,0.16330492,NULL
61894,201411030PHI,NBA,0,2015,03-11-14,4,0,PHI,Sixers,93,1299.1923,1295.0255,20.911091,HOU,Rockets,104,1616.8905,1621.0573,H,L,0.22215156,NULL
62116,201412030MIN,NBA,1,2015,03-12-14,18,0,PHI,Sixers,85,1243.0399,1262.49,18.424738,MIN,Timberwolves,77,1421.5475,1402.0974,A,W,0.16753227,NULL
61021,201401040POR,NBA,1,2014,04-01-14,33,0,PHI,Sixers,101,1380.3174,1391.7542,29.501986,POR,Trailblazers,99,1611.0631,1599.6262,A,W,0.12966484,NULL
61427,201403040OKC,NBA,1,2014,04-03-14,61,0,PHI,Sixers,92,1208.0409,1206.8075,14.683716,OKC,Thunder,125,1668.8628,1670.0962,A,L,0.0381127,NULL
61655,201404040BOS,NBA,1,2014,04-04-14,76,0,PHI,Sixers,111,1191.3005,1211.4063,14.969512,BOS,Celtics,102,1351.8228,1331.717,A,W,0.18247229,NULL
61259,201402050PHI,NBA,0,2014,05-02-14,50,0,PHI,Sixers,108,1307.7706,1299.6766,21.296398,BOS,Celtics,114,1395.1932,1403.2872,H,L,0.51809239,NULL
61672,201404050PHI,NBA,0,2014,05-04-14,77,0,PHI,Sixers,101,1211.4063,1209.3912,14.843758,BRK,Nets,105,1561.9089,1563.924,H,L,0.19123438,NULL
61909,201411050PHI,NBA,0,2015,05-11-14,5,0,PHI,Sixers,89,1295.0255,1289.1273,20.444416,ORL,Magic,91,1337.3835,1343.2817,H,L,0.58220065,NULL
62129,201412050PHI,NBA,0,2015,05-12-14,19,0,PHI,Sixers,91,1262.49,1256.4233,17.985098,OKC,Thunder,103,1515.8015,1521.8682,H,L,0.29265335,NULL
61033,201401060PHI,NBA,0,2014,06-01-14,34,0,PHI,Sixers,95,1391.7542,1373.7501,27.78536,MIN,Timberwolves,126,1547.8113,1565.8153,H,L,0.42002013,NULL
62135,201412060DET,NBA,1,2015,06-12-14,20,0,PHI,Sixers,108,1256.4233,1270.1155,18.988092,DET,Pistons,101,1313.3347,1299.6426,A,W,0.28838217,NULL
61036,201401070CLE,NBA,1,2014,07-01-14,35,0,PHI,Sixers,93,1373.7501,1362.7306,26.759134,CLE,Cavaliers,111,1354.9305,1365.9501,A,L,0.38525265,NULL
61272,201402070PHI,NBA,0,2014,07-02-14,51,0,PHI,Sixers,98,1299.6766,1285.9366,20.206854,LAL,Lakers,112,1381.3708,1395.1108,H,L,0.5263198,NULL
61924,201411070PHI,NBA,0,2015,07-11-14,6,0,PHI,Sixers,115,1289.1273,1286.5818,20.245171,CHI,Bulls,118,1570.2413,1572.7869,H,L,0.26065326,NULL
61457,201403080PHI,NBA,0,2014,08-03-14,62,0,PHI,Sixers,92,1206.8075,1198.8024,14.196432,UTA,Jazz,104,1399.624,1407.6292,H,L,0.36951575,NULL
61284,201402090LAC,NBA,1,2014,09-02-14,52,0,PHI,Sixers,78,1285.9366,1283.0818,19.985239,LAC,Clippers,123,1645.7755,1648.6304,A,L,0.066171348,NULL
61699,201404090TOR,NBA,1,2014,09-04-14,78,0,PHI,Sixers,114,1209.3912,1208.5029,14.788581,TOR,Raptors,125,1599.6073,1600.4956,A,L,0.056151569,NULL
