Dc_Dist,Dispatch_Date,UCR_General
24,13-01-09,1500
24,26-07-09,300
22,14-02-09,1500
22,17-02-09,1500
22,04-03-09,1500
22,07-03-09,1500
22,21-03-09,1500
22,21-03-09,1500
22,30-03-09,1500
22,07-04-09,1500
22,10-04-09,1500
22,16-04-09,1500
22,19-04-09,1500
22,24-04-09,1500
22,25-04-09,1500
22,02-05-09,1500
22,14-05-09,1500
22,16-05-09,1500
22,18-05-09,1500
22,29-05-09,1500
22,22-11-09,1500
22,28-11-09,1500
22,03-12-09,1500
22,05-12-09,1500
22,10-12-09,1500
22,11-12-09,1500
22,11-12-09,1500
22,15-12-09,1500
22,31-12-09,1500
22,31-12-09,1500
24,23-06-09,400
24,25-06-09,400
22,30-05-09,1500
22,02-06-09,1500
22,03-06-09,1500
22,03-06-09,1500
22,05-06-09,1500
22,10-06-09,1500
22,18-06-09,1500
22,20-06-09,1500
22,21-06-09,1500
22,23-06-09,1500
22,02-07-09,1500
22,03-07-09,1500
22,03-07-09,1500
24,30-06-09,400
24,04-07-09,400
24,05-07-09,400
24,06-07-09,400
24,23-07-09,400
24,29-07-09,400
24,07-08-09,400
24,08-08-09,400
24,09-08-09,400
24,14-08-09,400
24,15-09-09,400
24,18-09-09,400
24,16-10-09,400
24,19-10-09,400
24,07-11-09,400
24,08-11-09,400
24,09-11-09,400
24,20-11-09,400
24,24-11-09,400
24,08-12-09,400
24,10-12-09,400
25,01-01-09,400
25,01-01-09,400
25,25-02-09,400
25,28-02-09,400
25,28-02-09,400
25,07-03-09,400
25,12-03-09,400
25,12-03-09,400
25,15-03-09,400
25,23-03-09,400
25,28-03-09,400
25,01-06-09,800
25,02-06-09,300
25,02-06-09,800
22,08-07-09,1500
22,11-07-09,1500
22,23-07-09,1500
22,26-07-09,1500
22,31-07-09,1500
22,31-07-09,1500
22,31-07-09,1500
22,01-08-09,1500
22,03-08-09,1500
22,12-08-09,1500
22,15-08-09,1500
22,15-08-09,1500
22,15-08-09,1500
22,06-09-09,1500
22,08-09-09,1500
22,09-09-09,1500
22,13-09-09,1500
22,17-09-09,1500
22,18-09-09,1500
22,02-10-09,1500
25,06-05-09,800
25,06-05-09,800
25,06-05-09,800
25,08-05-09,800
25,08-05-09,800
25,09-05-09,200
25,09-05-09,800
25,09-05-09,800
25,11-05-09,800
25,11-05-09,800
25,12-05-09,800
25,13-05-09,800
25,13-05-09,200
24,08-08-09,800
24,10-08-09,800
24,11-08-09,800
24,13-08-09,800
24,13-08-09,800
24,13-08-09,800
24,17-08-09,800
24,19-08-09,800
24,20-08-09,800
24,21-08-09,800
24,22-08-09,800
24,22-08-09,800
24,23-08-09,800
24,23-08-09,800
24,23-08-09,800
24,26-08-09,800
24,29-08-09,800
24,29-08-09,800
24,30-08-09,800
24,30-08-09,800
24,31-08-09,800
24,31-08-09,800
24,01-09-09,800
24,03-09-09,800
24,02-02-09,1500
24,13-02-09,1500
24,21-02-09,1500
24,04-09-09,800
24,04-09-09,800
24,05-09-09,800
24,06-09-09,800
24,07-09-09,800
24,08-09-09,800
24,09-09-09,800
24,09-09-09,800
24,10-09-09,800
24,12-09-09,800
24,13-09-09,800
24,13-09-09,800
24,13-09-09,800
24,14-09-09,800
25,11-06-09,800
25,11-06-09,800
25,11-06-09,800
25,12-06-09,800
25,13-06-09,800
24,13-03-09,1500
24,18-03-09,1500
24,18-03-09,1500
24,19-03-09,1500
24,20-03-09,1500
24,23-03-09,1500
24,25-03-09,1500
24,19-04-09,1500
24,20-04-09,1500
24,23-04-09,1500
24,25-04-09,1500
24,25-04-09,1500
24,25-04-09,1500
24,26-04-09,1500
24,28-04-09,1500
24,03-05-09,1500
24,06-05-09,1500
25,06-10-09,800
25,28-10-09,200
26,01-01-09,800
26,07-01-09,800
26,07-01-09,800
26,09-01-09,800
26,12-01-09,800
26,13-01-09,800
26,16-01-09,800
26,17-01-09,800
25,13-06-09,800
25,13-06-09,800
25,16-06-09,800
25,16-06-09,800
25,16-06-09,800
25,18-06-09,800
25,19-06-09,800
25,19-06-09,800
25,19-06-09,800
25,19-06-09,800
25,20-06-09,200
25,22-06-09,800
25,23-06-09,800
25,23-06-09,800
25,26-06-09,800
25,27-06-09,800
25,27-06-09,800
25,28-06-09,800
25,28-06-09,800
25,28-06-09,800
25,03-07-09,800
25,04-07-09,800
25,05-07-09,800
25,06-07-09,800
25,06-07-09,800
25,06-07-09,800
25,06-07-09,800
25,09-07-09,800
25,10-07-09,800
25,10-07-09,800
25,11-07-09,800
25,11-07-09,800
25,16-06-09,800
25,17-06-09,800
25,19-06-09,800
25,19-06-09,800
25,20-06-09,800
25,25-06-09,800
25,26-06-09,800
25,27-06-09,800
25,04-07-09,300
25,06-07-09,800
25,06-07-09,800
25,12-07-09,800
25,13-07-09,800
25,14-07-09,800
25,14-07-09,800
25,17-07-09,800
25,18-07-09,800
25,21-07-09,800
25,21-07-09,800
25,21-07-09,800
25,23-07-09,800
25,26-07-09,800
25,28-07-09,300
25,31-07-09,300
25,01-08-09,800
24,18-10-09,300
24,19-10-09,800
24,19-10-09,800
24,19-10-09,800
24,21-10-09,300
24,23-10-09,800
24,25-10-09,800
24,28-10-09,800
24,05-11-09,800
25,14-10-09,800
25,16-10-09,800
25,19-10-09,800
25,23-10-09,800
25,24-10-09,800
25,25-10-09,800
25,25-10-09,800
25,26-10-09,800
25,27-10-09,800
25,01-11-09,800
25,02-11-09,800
25,05-11-09,800
25,06-11-09,800
25,07-11-09,800
25,07-11-09,800
25,10-11-09,800
25,12-11-09,800
25,13-11-09,800
25,13-11-09,800
25,13-11-09,300
25,15-11-09,800
25,17-11-09,800
25,17-11-09,800
25,27-11-09,800
25,30-11-09,300
25,02-12-09,800
25,03-12-09,800
25,09-12-09,800
25,14-12-09,800
25,14-12-09,800
25,20-12-09,800
25,22-12-09,800
25,27-12-09,800
26,04-01-09,800
25,01-08-09,800
25,02-08-09,800
25,03-08-09,800
25,03-08-09,800
25,04-08-09,800
25,06-08-09,800
25,06-08-09,800
25,06-08-09,800
24,07-11-09,800
24,07-11-09,300
24,14-11-09,800
24,15-11-09,800
24,15-11-09,800
24,16-11-09,800
24,19-11-09,800
24,20-11-09,800
24,24-11-09,800
24,26-11-09,800
24,28-11-09,800
24,30-11-09,800
24,05-12-09,800
24,09-12-09,800
24,09-12-09,800
24,09-12-09,800
24,10-12-09,800
25,14-01-09,800
25,17-01-09,800
25,20-01-09,800
25,23-01-09,800
25,24-01-09,800
25,25-01-09,800
25,26-01-09,800
25,26-01-09,800
25,28-01-09,800
25,30-01-09,800
25,30-01-09,800
25,30-01-09,800
25,02-02-09,800
25,06-02-09,800
25,07-02-09,800
25,08-02-09,800
25,10-02-09,800
25,11-02-09,800
25,14-02-09,800
25,15-02-09,300
25,16-02-09,800
25,17-02-09,800
25,17-02-09,800
25,21-02-09,800
25,24-02-09,800
25,25-02-09,800
25,26-02-09,800
25,01-03-09,800
25,09-03-09,800
25,12-03-09,800
25,16-03-09,800
25,17-03-09,800
25,17-03-09,800
25,07-08-09,800
25,08-08-09,800
25,10-08-09,800
25,15-08-09,800
25,19-08-09,800
25,19-08-09,800
25,20-08-09,800
25,21-08-09,800
25,22-08-09,800
25,26-08-09,800
25,30-08-09,800
25,30-08-09,800
25,31-08-09,800
25,09-09-09,800
25,10-09-09,800
25,10-09-09,800
25,13-09-09,300
25,14-09-09,300
25,15-09-09,800
25,19-09-09,800
25,20-09-09,800
25,21-09-09,800
25,23-09-09,800
25,28-09-09,800
25,08-10-09,800
25,09-10-09,800
25,09-10-09,800
25,13-10-09,800
25,13-10-09,800
24,14-12-09,800
24,16-12-09,800
24,25-12-09,800
24,30-12-09,300
25,03-01-09,800
25,04-01-09,800
25,04-01-09,800
25,07-01-09,300
25,10-01-09,800
25,12-01-09,800
25,12-01-09,800
25,17-03-09,800
25,18-03-09,800
25,18-03-09,800
25,21-03-09,800
18,24-12-09,300
26,24-02-09,800
26,05-03-09,800
26,07-03-09,800
26,11-03-09,800
26,11-03-09,800
26,13-03-09,800
26,15-03-09,800
26,27-03-09,800
26,05-04-09,800
26,05-04-09,800
26,09-04-09,800
26,13-04-09,300
26,24-04-09,800
26,24-04-09,800
26,26-04-09,800
26,29-04-09,800
26,30-04-09,800
26,13-05-09,300
26,13-05-09,800
26,15-05-09,800
26,28-05-09,800
26,03-06-09,800
26,07-06-09,300
26,15-06-09,800
26,16-06-09,800
26,16-06-09,800
26,21-06-09,300
26,05-07-09,800
26,07-07-09,300
26,20-07-09,300
26,30-07-09,300
26,30-07-09,800
26,01-08-09,800
26,08-08-09,800
26,10-08-09,800
26,11-08-09,800
26,11-08-09,800
26,27-08-09,300
25,29-03-09,800
25,30-03-09,800
25,31-03-09,800
25,03-04-09,800
26,02-02-09,800
26,17-02-09,300
26,19-02-09,800
25,04-06-09,800
25,08-06-09,800
25,08-06-09,800
25,12-06-09,800
25,13-06-09,800
25,15-06-09,800
25,15-06-09,800
25,15-06-09,800
25,15-06-09,800
12,06-09-09,300
24,19-09-09,300
24,19-09-09,800
24,21-09-09,300
24,22-09-09,800
24,01-10-09,800
24,10-10-09,800
24,13-10-09,800
24,15-10-09,300
24,18-10-09,800
24,07-05-09,2400
24,09-05-09,2400
24,12-05-09,2400
24,16-05-09,2400
24,23-05-09,2400
24,28-05-09,2400
24,28-05-09,2400
24,29-05-09,2400
24,04-06-09,2400
24,08-06-09,2400
24,09-06-09,2400
24,12-06-09,2400
24,13-06-09,2400
24,15-06-09,2400
24,29-06-09,2400
24,01-07-09,2400
24,05-07-09,2400
24,09-07-09,2400
24,09-07-09,2400
24,09-07-09,2400
24,09-07-09,2400
24,09-07-09,2400
24,18-07-09,2400
24,21-07-09,2400
24,06-08-09,2400
24,06-08-09,2400
24,06-08-09,2400
24,01-09-09,2400
24,07-08-09,300
24,08-08-09,300
24,13-08-09,300
24,12-09-09,300
24,22-09-09,300
24,14-10-09,300
24,16-10-09,300
25,13-01-09,300
25,29-06-09,300
25,04-08-09,300
25,11-09-09,300
25,02-12-09,300
25,29-12-09,300
26,10-10-09,300
12,30-05-09,900
22,31-08-09,900
26,31-07-09,900
9,17-04-09,300
9,14-05-09,400
9,05-11-09,400
12,05-12-09,300
16,11-11-09,400
16,11-11-09,400
17,14-09-09,300
24,02-04-09,300
26,01-11-09,200
26,05-12-09,200
25,17-04-09,800
25,22-04-09,800
25,23-04-09,800
25,25-04-09,800
25,25-04-09,800
25,28-04-09,800
25,29-04-09,800
25,29-04-09,800
25,04-05-09,800
25,04-05-09,800
25,05-05-09,800
25,06-05-09,800
25,06-05-09,800
25,06-05-09,800
25,07-05-09,800
25,09-05-09,800
25,09-05-09,800
25,09-05-09,800
25,12-05-09,800
25,12-05-09,800
25,18-05-09,800
25,18-05-09,300
25,20-05-09,800
25,21-05-09,800
25,22-05-09,800
25,29-05-09,300
24,18-09-09,2400
24,03-10-09,2400
24,13-10-09,2400
24,18-10-09,2400
24,18-10-09,2400
24,29-10-09,2400
24,29-10-09,2400
24,10-11-09,2400
24,10-11-09,2400
24,11-11-09,2400
24,12-11-09,2400
24,19-11-09,2400
24,19-11-09,2400
24,05-12-09,2400
24,05-12-09,2400
24,30-12-09,2400
24,30-12-09,2400
25,07-01-09,2400
25,08-02-09,2400
25,11-03-09,2400
25,11-03-09,2400
25,26-03-09,2400
25,02-04-09,2400
25,24-05-09,2400
25,26-07-09,2400
25,18-08-09,2400
25,18-09-09,2400
25,07-10-09,2400
25,10-10-09,2400
25,07-11-09,2400
25,19-11-09,2400
25,20-11-09,2400
25,25-11-09,2400
25,25-11-09,2400
25,25-11-09,2400
25,25-11-09,2400
24,09-06-09,800
24,09-06-09,800
24,13-06-09,800
24,14-06-09,800
24,14-06-09,800
24,16-06-09,800
24,17-06-09,800
24,17-06-09,800
24,21-06-09,800
24,23-06-09,800
24,26-06-09,800
24,27-06-09,800
24,27-06-09,800
24,06-07-09,800
24,07-07-09,800
24,07-07-09,800
24,09-06-09,400
24,13-06-09,400
24,26-03-09,2400
24,26-03-09,2400
24,31-03-09,2400
24,02-04-09,2400
24,11-04-09,2400
24,11-04-09,2400
24,16-04-09,2400
24,07-05-09,2400
3,25-10-09,300
6,16-05-09,400
25,19-02-09,200
25,19-02-09,200
25,23-02-09,200
25,15-05-09,200
26,03-01-09,200
24,26-07-09,800
24,27-07-09,800
24,28-07-09,800
24,04-08-09,800
24,05-08-09,300
24,06-08-09,800
24,15-08-09,800
24,18-08-09,800
24,21-08-09,800
24,23-08-09,800
24,28-08-09,800
24,29-08-09,800
24,02-09-09,800
24,04-09-09,800
24,05-09-09,800
24,08-09-09,300
24,09-09-09,800
24,12-09-09,800
24,19-09-09,300
25,26-03-09,800
25,26-03-09,800
25,26-03-09,800
25,30-03-09,800
25,02-04-09,800
25,03-04-09,800
25,06-04-09,800
25,09-04-09,800
25,10-04-09,800
25,11-04-09,800
25,13-04-09,800
25,13-04-09,800
24,22-04-09,800
24,23-04-09,800
24,28-04-09,800
24,03-05-09,800
24,06-05-09,800
24,06-05-09,800
24,08-05-09,800
24,09-05-09,800
24,11-05-09,800
24,12-05-09,800
24,13-05-09,800
24,13-05-09,800
24,13-05-09,800
24,13-05-09,800
24,16-05-09,800
24,19-05-09,800
24,20-05-09,800
24,22-05-09,800
24,25-05-09,800
24,29-05-09,800
24,04-06-09,800
24,09-06-09,800
22,08-07-09,800
22,23-07-09,800
22,28-07-09,800
22,28-07-09,300
22,28-07-09,800
22,02-08-09,800
22,05-08-09,800
22,10-08-09,800
22,19-08-09,800
22,24-08-09,800
22,31-08-09,800
22,31-08-09,800
22,03-09-09,800
22,04-09-09,800
22,08-09-09,800
22,11-09-09,800
22,14-09-09,800
22,14-09-09,800
22,15-09-09,800
22,17-09-09,300
22,18-09-09,800
24,04-01-09,800
24,04-01-09,300
24,06-01-09,300
25,17-11-09,400
25,18-11-09,400
25,22-11-09,400
25,28-11-09,400
25,29-11-09,400
25,29-11-09,400
25,01-12-09,400
25,02-12-09,400
25,07-12-09,400
25,07-12-09,400
25,09-12-09,400
25,10-12-09,400
25,13-12-09,400
25,15-12-09,400
25,18-12-09,400
25,18-12-09,400
25,24-12-09,400
25,25-12-09,400
25,26-12-09,400
25,28-12-09,400
26,24-08-09,400
26,02-09-09,400
26,08-09-09,400
26,13-09-09,400
26,13-09-09,400
26,13-09-09,400
26,18-09-09,400
26,19-09-09,400
26,28-09-09,400
26,11-10-09,400
26,14-10-09,400
26,18-10-09,400
26,21-10-09,400
26,21-10-09,400
26,21-10-09,400
24,11-02-09,400
24,18-02-09,400
24,22-02-09,400
24,26-02-09,400
24,06-03-09,400
24,08-03-09,400
24,29-03-09,400
24,31-03-09,400
24,11-04-09,400
24,17-04-09,400
24,17-04-09,400
24,19-04-09,400
24,21-04-09,400
24,12-05-09,400
24,16-05-09,400
24,28-05-09,400
24,07-06-09,400
22,12-01-09,2400
26,30-10-09,400
26,30-10-09,400
26,14-11-09,400
26,14-11-09,400
26,24-11-09,400
26,08-12-09,400
26,12-12-09,400
26,25-12-09,400
24,11-07-09,800
24,13-07-09,800
24,14-07-09,300
24,16-07-09,800
24,19-07-09,300
24,20-07-09,800
24,23-07-09,300
24,24-07-09,800
24,25-07-09,800
24,26-07-09,800
18,01-07-09,300
22,31-12-09,300
22,13-06-09,800
22,14-06-09,800
22,15-06-09,800
22,17-06-09,800
22,19-06-09,800
22,22-06-09,800
22,22-06-09,800
22,30-06-09,800
22,02-07-09,800
22,04-07-09,800
22,04-07-09,800
22,05-07-09,800
22,05-07-09,800
25,02-01-09,300
6,18-12-09,300
9,20-01-09,300
12,27-06-09,300
12,14-12-09,300
16,02-04-09,300
22,11-12-09,800
1,09-10-09,400
3,20-03-09,400
3,26-05-09,400
6,15-12-09,400
12,19-02-09,400
17,14-09-09,400
18,02-12-09,400
6,14-04-09,400
6,17-04-09,400
6,26-04-09,400
6,10-05-09,400
6,21-05-09,400
22,10-01-09,2400
22,23-01-09,2400
22,04-02-09,2400
22,07-02-09,2400
22,07-02-09,2400
22,07-02-09,2400
25,20-02-09,400
24,05-03-09,1500
24,17-07-09,1500
24,31-12-09,1500
25,13-02-09,1500
25,30-04-09,1500
25,04-06-09,1500
25,30-12-09,1500
26,31-12-09,1500
18,28-02-09,400
6,28-05-09,400
6,08-06-09,400
6,27-06-09,400
6,03-07-09,400
6,09-07-09,400
6,16-07-09,400
6,22-07-09,400
6,02-08-09,400
6,04-08-09,400
6,05-08-09,400
6,16-08-09,400
6,17-08-09,400
6,20-08-09,400
6,22-08-09,400
6,26-08-09,400
18,28-02-09,400
18,28-02-09,400
18,04-03-09,400
18,25-03-09,400
18,31-03-09,400
18,01-04-09,400
18,02-04-09,400
18,08-04-09,400
18,10-04-09,400
18,26-04-09,400
18,27-04-09,400
18,03-05-09,400
18,03-05-09,400
18,04-05-09,400
18,06-05-09,400
18,19-05-09,400
18,21-05-09,400
18,21-05-09,400
18,21-05-09,400
18,23-05-09,400
18,23-05-09,400
18,23-05-09,400
18,27-05-09,400
18,04-06-09,400
18,14-06-09,400
18,16-06-09,400
18,18-06-09,400
18,19-06-09,400
18,19-06-09,400
18,19-06-09,400
18,19-06-09,400
18,23-06-09,400
6,29-08-09,400
6,30-08-09,400
6,02-09-09,400
6,15-09-09,400
6,16-09-09,400
6,30-09-09,400
18,27-06-09,400
18,04-07-09,400
18,05-07-09,400
18,05-07-09,400
18,07-07-09,400
18,09-07-09,400
18,10-07-09,400
18,13-07-09,400
18,17-07-09,400
18,18-07-09,400
18,20-07-09,400
18,24-07-09,400
18,25-07-09,400
18,28-07-09,400
18,06-08-09,400
18,09-08-09,400
18,12-08-09,400
18,14-08-09,400
9,01-01-09,400
22,27-03-09,2400
22,30-03-09,2400
22,30-03-09,2400
22,05-05-09,2400
22,27-05-09,2400
22,31-10-09,2400
24,06-01-09,2400
24,07-01-09,2400
24,07-01-09,2400
24,22-01-09,2400
24,23-01-09,2400
24,31-01-09,2400
24,04-02-09,2400
24,06-02-09,2400
24,15-02-09,2400
24,24-02-09,2400
24,25-02-09,2400
24,26-02-09,2400
24,27-02-09,2400
24,27-02-09,2400
24,04-03-09,2400
24,11-03-09,2400
24,20-03-09,2400
24,21-03-09,2400
24,09-01-09,800
24,11-01-09,800
24,11-01-09,800
24,12-01-09,800
24,20-01-09,800
24,25-01-09,300
24,10-02-09,800
24,12-02-09,800
24,12-02-09,300
24,22-02-09,800
24,25-02-09,800
24,25-02-09,800
24,26-02-09,800
24,01-03-09,800
24,02-03-09,800
24,07-03-09,800
24,11-03-09,800
24,13-03-09,800
24,16-03-09,800
24,21-03-09,800
24,27-03-09,800
24,27-03-09,800
24,28-03-09,800
24,01-04-09,800
24,01-04-09,800
24,02-04-09,800
24,03-04-09,800
24,04-04-09,800
24,04-04-09,800
24,06-04-09,800
24,07-04-09,800
24,08-04-09,800
24,13-04-09,800
24,13-04-09,800
24,13-04-09,300
24,20-04-09,800
24,20-04-09,800
24,20-04-09,800
6,01-10-09,400
6,01-10-09,400
6,15-10-09,400
6,20-10-09,400
6,22-10-09,400
6,24-10-09,400
6,24-10-09,400
6,24-10-09,400
6,09-11-09,400
6,18-11-09,400
6,20-11-09,400
6,18-12-09,400
22,19-09-09,800
22,21-09-09,800
22,27-09-09,800
22,01-10-09,800
22,01-10-09,800
22,08-10-09,800
22,08-10-09,800
22,09-10-09,800
22,12-10-09,800
22,13-10-09,800
22,16-10-09,800
22,19-10-09,300
22,19-10-09,800
22,20-10-09,800
22,21-10-09,800
22,25-10-09,800
22,25-10-09,800
22,29-10-09,800
22,31-10-09,800
22,31-10-09,800
22,01-11-09,800
22,11-11-09,800
22,13-11-09,800
22,13-11-09,300
22,18-11-09,800
22,20-11-09,800
22,20-11-09,800
22,20-11-09,800
22,22-11-09,800
22,03-12-09,800
22,10-12-09,800
6,24-01-09,400
6,25-01-09,400
6,13-02-09,400
1,22-06-09,400
16,07-09-09,400
25,04-02-09,400
26,16-12-09,400
6,28-02-09,400
6,28-02-09,400
6,18-03-09,400
6,18-03-09,400
6,18-03-09,400
6,28-03-09,400
6,29-03-09,400
6,03-04-09,400
6,03-04-09,400
6,05-04-09,400
18,14-02-09,400
18,20-02-09,400
18,22-02-09,400
18,25-02-09,400
18,28-02-09,400
18,28-02-09,400
18,28-02-09,400
18,28-02-09,400
22,13-01-09,400
22,14-01-09,400
22,03-02-09,400
22,20-02-09,400
22,03-04-09,400
22,14-04-09,400
22,01-05-09,400
22,12-05-09,400
22,12-05-09,400
22,30-10-09,400
18,02-06-09,300
22,03-09-09,300
17,23-10-09,400
18,18-12-09,400
22,11-12-09,400
24,10-07-09,300
25,16-10-09,400
25,26-11-09,400
22,20-11-09,400
24,30-04-09,400
24,29-05-09,400
24,11-06-09,400
24,15-06-09,400
24,18-11-09,400
25,02-04-09,400
25,23-04-09,400
26,03-12-09,400
22,21-02-09,400
22,22-02-09,400
22,04-03-09,400
22,06-03-09,400
22,20-03-09,400
22,22-03-09,400
22,25-03-09,400
22,28-03-09,400
22,29-03-09,400
22,29-03-09,400
22,29-03-09,400
22,03-04-09,400
22,04-04-09,400
22,05-04-09,400
22,05-04-09,400
22,05-04-09,400
22,05-04-09,400
22,06-04-09,400
22,06-04-09,400
22,08-04-09,400
22,15-04-09,400
22,17-04-09,400
22,18-04-09,400
22,23-04-09,400
22,24-04-09,400
22,27-04-09,400
22,27-04-09,400
22,28-04-09,400
22,01-05-09,400
22,02-05-09,400
17,26-07-09,400
17,26-07-09,400
17,03-08-09,400
17,07-08-09,400
17,15-08-09,400
17,16-08-09,400
22,06-05-09,400
22,10-05-09,400
12,17-07-09,300
12,27-12-09,300
18,15-10-09,400
22,08-10-09,400
25,27-02-09,400
25,25-11-09,400
9,11-04-09,1500
12,13-02-09,1500
12,25-07-09,1500
12,17-11-09,1500
16,01-12-09,1500
24,23-10-09,1500
25,01-06-09,1500
18,01-01-09,400
18,01-01-09,400
18,01-01-09,400
18,14-01-09,400
18,16-01-09,400
18,26-01-09,400
18,27-01-09,400
18,30-01-09,400
18,01-02-09,400
22,09-01-09,300
22,11-03-09,300
22,03-07-09,300
6,01-01-09,400
6,08-01-09,400
18,10-12-09,800
22,02-01-09,400
22,04-01-09,400
22,07-01-09,400
22,17-01-09,400
22,19-01-09,400
24,03-02-09,300
24,17-04-09,300
24,09-08-09,300
25,18-06-09,300
25,09-11-09,300
25,09-11-09,300
26,24-01-09,300
26,04-03-09,300
26,04-11-09,300
22,22-01-09,400
22,07-02-09,400
22,08-02-09,400
22,10-02-09,400
22,15-02-09,400
22,16-02-09,400
3,23-02-09,300
16,04-07-09,2400
16,07-07-09,2400
16,20-07-09,2400
16,20-07-09,2400
16,28-07-09,2400
16,01-08-09,2400
16,01-08-09,2400
16,22-08-09,2400
16,23-08-09,2400
16,04-09-09,2400
16,16-09-09,2400
16,16-09-09,2400
16,10-10-09,2400
16,14-11-09,2400
16,14-11-09,2400
16,17-11-09,2400
16,17-11-09,2400
16,28-11-09,2400
16,28-11-09,2400
16,28-11-09,2400
16,28-11-09,2400
16,29-11-09,2400
16,04-12-09,2400
16,05-12-09,2400
17,23-06-09,2400
18,01-09-09,2400
18,10-10-09,2400
18,11-10-09,2400
24,03-07-09,2300
24,03-07-09,2300
24,03-07-09,2300
24,26-07-09,2300
24,26-07-09,2300
24,07-08-09,2300
24,07-08-09,2300
24,07-08-09,2300
24,18-08-09,2300
24,20-08-09,2300
24,23-08-09,2300
24,05-09-09,2300
24,13-09-09,2300
24,14-09-09,2300
24,14-09-09,2300
6,16-12-09,400
6,16-12-09,400
24,13-12-09,2300
25,14-04-09,2300
25,16-05-09,2300
25,14-07-09,2300
25,18-07-09,2300
25,19-07-09,2300
25,16-08-09,2300
25,25-08-09,2300
25,20-09-09,2300
25,25-11-09,2300
25,25-11-09,2300
25,25-11-09,2300
25,25-11-09,2300
26,25-01-09,2300
26,06-03-09,2300
26,27-06-09,2300
26,21-09-09,2300
26,15-12-09,2300
9,04-09-09,300
25,26-10-09,400
25,17-11-09,400
25,17-12-09,400
25,24-12-09,400
25,30-12-09,400
26,21-02-09,400
26,28-02-09,400
26,05-03-09,400
26,01-05-09,400
26,19-05-09,400
26,05-06-09,400
26,09-06-09,400
26,21-06-09,400
26,26-06-09,400
26,10-07-09,400
26,20-07-09,400
26,29-07-09,400
26,14-09-09,300
26,16-09-09,800
26,25-09-09,800
26,27-09-09,800
26,30-09-09,800
26,27-10-09,800
26,31-10-09,800
26,04-11-09,300
26,12-11-09,300
26,05-12-09,300
26,08-09-09,400
26,19-09-09,400
26,02-10-09,400
26,02-10-09,400
26,02-10-09,400
26,03-10-09,400
26,07-10-09,400
26,11-10-09,400
26,16-10-09,400
26,03-11-09,400
26,19-11-09,400
26,05-12-09,400
26,15-12-09,400
26,19-12-09,400
16,29-01-09,400
16,30-04-09,400
16,18-05-09,400
16,24-11-09,400
18,20-03-09,400
18,28-09-09,400
22,08-02-09,400
22,23-04-09,400
12,28-04-09,400
16,29-11-09,400
24,14-01-09,400
25,04-09-09,400
26,11-01-09,400
1,04-12-09,400
1,04-12-09,400
16,03-03-09,2400
16,17-03-09,2400
16,15-04-09,2400
16,17-04-09,2400
16,26-04-09,2400
16,28-04-09,2400
1,03-02-09,800
1,20-03-09,800
1,13-04-09,800
1,22-04-09,800
1,26-04-09,800
1,21-05-09,800
1,28-06-09,800
1,18-09-09,800
1,18-09-09,800
22,26-12-09,2300
6,31-03-09,800
12,23-02-09,800
12,01-04-09,800
12,05-05-09,800
25,09-02-09,800
25,03-06-09,800
25,15-10-09,800
12,28-01-09,400
12,24-02-09,400
16,27-09-09,400
18,23-08-09,400
18,04-09-09,400
18,28-11-09,400
25,12-04-09,400
25,21-04-09,400
25,30-04-09,400
25,09-05-09,400
25,18-05-09,400
25,18-05-09,400
25,21-05-09,400
25,21-05-09,400
25,20-06-09,400
25,21-06-09,400
25,17-07-09,400
25,25-07-09,400
25,25-07-09,400
25,09-08-09,400
25,16-08-09,400
25,20-08-09,400
25,24-09-09,400
25,04-10-09,400
25,06-10-09,400
25,11-10-09,400
26,28-03-09,900
26,11-11-09,900
22,07-08-09,2300
22,30-08-09,2300
22,26-09-09,2300
22,04-12-09,2300
22,06-12-09,2300
26,31-08-09,800
26,08-09-09,800
17,18-04-09,400
17,22-04-09,400
17,27-04-09,400
17,08-05-09,400
17,14-05-09,400
17,17-05-09,400
17,17-05-09,400
17,17-05-09,400
17,19-05-09,400
17,20-05-09,400
9,10-03-09,300
12,03-05-09,300
12,14-10-09,300
16,21-05-09,300
17,31-07-09,300
26,15-09-09,300
25,30-10-09,400
12,31-07-09,400
12,06-03-09,400
12,06-10-09,400
12,08-10-09,400
16,10-03-09,400
22,27-02-09,400
12,08-07-09,2400
26,08-09-09,800
26,14-09-09,800
12,19-07-09,2400
12,03-10-09,2400
26,11-12-09,2400
26,11-12-09,2400
26,14-12-09,2400
26,18-12-09,2400
26,18-12-09,2400
26,19-12-09,2400
26,19-12-09,2400
26,28-12-09,2400
17,23-06-09,400
17,25-06-09,400
17,02-07-09,400
17,02-07-09,400
17,04-07-09,400
17,04-07-09,400
17,04-07-09,400
17,04-07-09,400
17,05-07-09,400
17,06-07-09,400
17,10-07-09,400
17,15-07-09,400
17,15-07-09,400
17,17-07-09,400
17,20-07-09,400
16,03-01-09,400
16,04-01-09,400
16,04-01-09,400
16,04-01-09,400
16,04-01-09,400
16,10-01-09,400
16,17-02-09,400
16,21-02-09,400
16,24-02-09,400
16,25-02-09,400
16,07-03-09,400
16,19-03-09,400
16,31-03-09,400
16,09-04-09,400
22,22-02-09,400
22,22-02-09,400
22,20-05-09,400
24,30-07-09,400
25,09-11-09,400
24,21-01-09,2300
24,30-01-09,2300
24,03-02-09,2300
